Symbol,Name,MarketCap,IPOyear,Sector,industry,Summary Quote
NTSC,"National Technical Systems, Inc.",269204472.4,n/a,Health Care,Precision Instruments,http://www.nasdaq.com/symbol/ntsc
NWLI,National Western Life Insurance Company,752759417.3,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/nwli
NAII,"Natural Alternatives International, Inc.",41887659.3,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/naii
NATR,"Nature&#39;s Sunshine Products, Inc.",288763099.4,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/natr
BABY,Natus Medical Incorporated,652716419.2,2001,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/baby
NVSL,Naugatuck Valley Financial Corporation,51115534.4,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/nvsl
NBTF,NB&T FINANCIAL GROUP INC,67244905.9,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/nbtf
NBTB,NBT Bancorp Inc.,1063109905,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/nbtb
NCIT,"NCI, Inc.",76519557.92,2005,Technology,EDP Services,http://www.nasdaq.com/symbol/ncit
NKTR,Nektar Therapeutics,1263335302,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nktr
NEOG,Neogen Corporation,1689306308,1989,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/neog
NEO,"NeoGenomics, Inc.",175322616.8,n/a,Health Care,Precision Instruments,http://www.nasdaq.com/symbol/neo
NEON,Neonode Inc.,204815514.6,1997,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/neon
NBS,"Neostem, Inc.",170179675.4,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/nbs
NEPT,Neptune Technologies & Bioresources Inc,169518809,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nept
UEPS,"Net 1 UEPS Technologies, Inc.",551109593.8,2005,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ueps
NETE,"Net Element International, Inc.",102850930.1,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/nete
NETC,NET Servicos de Comunicacao S.A.,4284747156,1994,Consumer Services,Television Services,http://www.nasdaq.com/symbol/netc
NTAP,"NetApp, Inc.",13671786559,1995,Technology,Electronic Components,http://www.nasdaq.com/symbol/ntap
NTES,"NetEase, Inc.",8712375856,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ntes
NFLX,"Netflix, Inc.",19776104927,2002,Consumer Services,Consumer Electronics/Video Chains,http://www.nasdaq.com/symbol/nflx
NTGR,"NETGEAR, Inc.",1200394660,2003,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ntgr
NLST,"Netlist, Inc.",24950109.43,2006,Technology,Semiconductors,http://www.nasdaq.com/symbol/nlst
NTCT,"NetScout Systems, Inc.",1231381667,1999,Technology,EDP Services,http://www.nasdaq.com/symbol/ntct
NTWK,NetSol Technologies Inc.,45918066.53,1994,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ntwk
NBIX,"Neurocrine Biosciences, Inc.",601376508.4,1996,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/nbix
NURO,"NeuroMetrix, Inc.",6360482.46,2004,n/a,n/a,http://www.nasdaq.com/symbol/nuro
NCBC,"New Century Bancorp, Inc. (NC)",47480474.72,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ncbc
NHTB,"New Hampshire Thrift Bancshares, Inc.",102953161,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/nhtb
NYMT,"New York Mortgage Trust, Inc.",422693859.9,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nymt
NYMTP,"New York Mortgage Trust, Inc.",0,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/nymtp
NBBC,NewBridge Bancorp,203050393.1,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/nbbc
NEWL,NewLead Holdings Ltd.,41398781.93,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/newl
NLNK,NewLink Genetics Corporation,437437045.1,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nlnk
NEWP,Newport Corporation,665078884.9,n/a,Capital Goods,Medical Specialities,http://www.nasdaq.com/symbol/newp
NWS,News Corporation,0,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nws
NWSA,News Corporation,9926793853,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nwsa
NEWS,"NewStar Financial, Inc.",713021579.8,2006,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/news
NEWT,Newtek Business Services Inc.,98358868.64,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/newt
NXST,"Nexstar Broadcasting Group, Inc.",1435186564,2003,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/nxst
NFEC,NF Energy Saving Corporation,10536153.71,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/nfec
NGPC,NGP Capital Resources Company,153743910,2004,n/a,n/a,http://www.nasdaq.com/symbol/ngpc
EGOV,NIC Inc.,1509116469,1999,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/egov
NICE,NICE-Systems Limited,2560055298,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/nice
NICK,"Nicholas Financial, Inc.",190011728.4,1995,Finance,Finance Companies,http://www.nasdaq.com/symbol/nick
NIHD,"NII Holdings, Inc.",553527761.6,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/nihd
NINE,Ninetowns Internet Technology Group Company Limited,69049464.52,1995,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/nine
NMIH,NMI Holdings Inc,808324720,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nmih
NNBR,"NN, Inc.",305239555.2,1994,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/nnbr
NDLS,Noodles & Company,1015379659,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/ndls
NDSN,Nordson Corporation,4556045452,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ndsn
NSYS,Nortech Systems Incorporated,12754912.8,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/nsys
NTK,Nortek Inc.,1102567827,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/ntk
NOVB,North Valley Bancorp,128638313.4,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/novb
NBN,Northeast Bancorp,103187809.5,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/nbn
NECB,"Northeast Community Bancorp, Inc.",97870380.48,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/necb
NTIC,Northern Technologies International Corporation,74568126.24,n/a,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/ntic
NTRS,Northern Trust Corporation,13789367683,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ntrs
NFBK,"Northfield Bancorp, Inc.",730740391.3,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/nfbk
NRIM,Northrim BanCorp Inc,166324766.3,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/nrim
NWBI,"Northwest Bancshares, Inc.",1303632850,2009,Finance,Major Banks,http://www.nasdaq.com/symbol/nwbi
NWBO,"Northwest Biotherapeutics, Inc.",152039666.1,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nwbo
NWBOW,"Northwest Biotherapeutics, Inc.",0,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nwbow
NWPX,Northwest Pipe Company,353403782.6,1995,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/nwpx
NCLH,Norwegian Cruise Line Holdings Ltd.,6556505940,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/nclh
NWFL,Norwood Financial Corp.,103309954.4,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/nwfl
NVMI,Nova Measuring Instruments Ltd.,250441912.4,2000,Capital Goods,Electronic Components,http://www.nasdaq.com/symbol/nvmi
NVDQ,Novadaq Technologies Inc,771930308.4,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/nvdq
NVTL,"Novatel Wireless, Inc.",73611102.24,2000,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/nvtl
NVAX,"Novavax, Inc.",594023188.7,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/nvax
NVGN,Novogen Limited,21134835.43,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nvgn
NPSP,"NPS Pharmaceuticals, Inc.",2629106930,1994,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/npsp
NTLS,NTELOS Holdings Corp.,478494082,2006,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ntls
NUAN,"Nuance Communications, Inc.",4875280200,2000,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/nuan
NMRX,Numerex Corp.,251100000,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/nmrx
PATH,NuPathe Inc.,66062992.25,1997,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/path
NUTR,Nutraceutical International Corporation,244119149.4,1998,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/nutr
NTRI,NutriSystem Inc,549491153,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/ntri
NUVA,"NuVasive, Inc.",1430035457,2004,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/nuva
NVEE,"NV5 Holdings, Inc.",36466034.52,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/nvee
NVEEW,"NV5 Holdings, Inc.",0,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/nveew
NVEC,NVE Corporation,255782833.8,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/nvec
NVDA,NVIDIA Corporation,9092668167,1999,Technology,Semiconductors,http://www.nasdaq.com/symbol/nvda
NXPI,NXP Semiconductors N.V.,10147633128,2010,Technology,Semiconductors,http://www.nasdaq.com/symbol/nxpi
NXTM,"NxStage Medical, Inc.",634900655.3,2005,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/nxtm
NYMX,Nymox Pharmaceutical Corporation,218509698.2,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/nymx
OIIM,O2Micro International Limited,80667899.14,2000,Technology,Semiconductors,http://www.nasdaq.com/symbol/oiim
OVLY,Oak Valley Bancorp (CA),64865191.4,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ovly
OBAF,"OBA Financial Services, Inc.",76358693.46,2010,Finance,Savings Institutions,http://www.nasdaq.com/symbol/obaf
OBCI,"Ocean Bio-Chem, Inc.",19244513.25,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/obci
OPTT,"Ocean Power Technologies, Inc.",22267433.9,2007,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/optt
ORIG,Ocean Rig UDW Inc.,2671385596,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/orig
OSHC,Ocean Shore Holding Co.,97927225.12,1993,Finance,Savings Institutions,http://www.nasdaq.com/symbol/oshc
OCFC,OceanFirst Financial Corp.,311210474,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ocfc
OCRX,"Ocera Therapeutics, Inc.",85111090.22,1995,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ocrx
OCLR,"Oclaro, Inc.",199369765.9,1997,Technology,Semiconductors,http://www.nasdaq.com/symbol/oclr
OFED,Oconee Federal Financial Corp.,100101058.2,2011,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ofed
OCLS,"Oculus Innovative Sciences, Inc.",17048593.58,2007,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ocls
OCZ,OCZ Technology Group Inc,48897717.31,n/a,Technology,Electronic Components,http://www.nasdaq.com/symbol/ocz
OMEX,"Odyssey Marine Exploration, Inc.",171992086.6,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/omex
OFS,OFS Capital Corporation,115076074.2,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ofs
OVBC,Ohio Valley Banc Corp.,84900063.6,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ovbc
OHRP,"Ohr Pharmaceuticals, Inc.",155846065,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ohrp
ODFL,"Old Dominion Freight Line, Inc.",4142809209,1991,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/odfl
OLBK,"Old Line Bancshares, Inc.",134635175.1,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/olbk
ONB,Old National Bancorp,1500325700,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/onb
OPOF,Old Point Financial Corporation,62830644.03,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/opof
OSBC,"Old Second Bancorp, Inc.",60945974.9,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/osbc
OSBCP,"Old Second Bancorp, Inc.",0,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/osbcp
ZEUS,"Olympic Steel, Inc.",285691454,1985,n/a,n/a,http://www.nasdaq.com/symbol/zeus
OFLX,"Omega Flex, Inc.",205570414.1,n/a,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/oflx
OMER,Omeros Corporation,248320398.7,2009,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/omer
OABC,"OmniAmerican Bancorp, Inc.",251934738,2010,Finance,Savings Institutions,http://www.nasdaq.com/symbol/oabc
OMCL,"Omnicell, Inc.",826972637.4,2001,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/omcl
OVTI,"OmniVision Technologies, Inc.",820467249.1,2000,Technology,Semiconductors,http://www.nasdaq.com/symbol/ovti
ONNN,ON Semiconductor Corporation,3186546559,2000,Technology,Semiconductors,http://www.nasdaq.com/symbol/onnn
OTIV,On Track Innovations Ltd,71607902.64,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/otiv
OGXI,OncoGenex Pharmaceuticals Inc.,104424215.6,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/ogxi
ONCY,"Oncolytics Biotech, Inc.",209354280.5,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/oncy
OMED,"OncoMed Pharmaceuticals, Inc.",342587964.7,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/omed
ONTX,"Onconova Therapeutics, Inc.",279745770.9,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ontx
ONTY,Oncothyreon Inc.,119311626.3,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/onty
ONFC,Oneida Financial Corp.,90547042.44,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/onfc
ONVI,"Onvia, Inc.",35327732.1,2000,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/onvi
OTEX,Open Text Corporation,5038412101,1996,Technology,EDP Services,http://www.nasdaq.com/symbol/otex
OPEN,"OpenTable, Inc.",1909181636,1995,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/open
OPXA,"Opexa Therapeutics, Inc.",44777089.39,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/opxa
OPHT,Ophthotech Corporation,797635542.3,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/opht
OPLK,"Oplink Communications, Inc.",310588714.7,2000,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/oplk
OBAS,Optibase Ltd.,25969546.8,1999,Finance,Real Estate,http://www.nasdaq.com/symbol/obas
OCC,Optical Cable Corporation,26237852.97,1987,Basic Industries,Telecommunications Equipment,http://www.nasdaq.com/symbol/occ
OPHC,"OptimumBank Holdings, Inc.",11126615.97,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ophc
ORMP,Oramed Pharmaceuticals Inc.,57144740.53,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ormp
OSUR,"OraSure Technologies, Inc.",395884687.8,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/osur
ORBC,ORBCOMM Inc.,302439309.6,2006,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/orbc
ORBT,Orbit International Corporation,15566465.16,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/orbt
ORBK,Orbotech Ltd.,538861219.3,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/orbk
ORLY,"O&#39;Reilly Automotive, Inc.",13312410661,1993,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/orly
OREX,"Orexigen Therapeutics, Inc.",527525311.8,1994,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/orex
SEED,Origin Agritech Limited,38878526.4,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/seed
ORIT,Oritani Financial Corp.,732706253.6,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/orit
ORRF,Orrstown Financial Services Inc,136009693.2,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/orrf
OFIX,Orthofix International N.V.,412798898.7,1992,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ofix
OSIS,"OSI Systems, Inc.",1475739861,1997,Technology,Semiconductors,http://www.nasdaq.com/symbol/osis
OSIR,"Osiris Therapeutics, Inc.",504450416.9,2006,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/osir
OSN,"Ossen Innovation Co., Ltd.",26469605.47,2010,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/osn
OTEL,Otelco Inc.,131417312.6,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/otel
OTTR,Otter Tail Corporation,1084450964,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/ottr
OUTR,Outerwall Inc.,1870006705,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/outr
OVAS,Ovascience Inc.,167287003.6,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ovas
OVRL,"Overland Storage, Inc.",28367677.47,1997,Technology,Electronic Components,http://www.nasdaq.com/symbol/ovrl
OSTK,"Overstock.com, Inc.",605049979.7,2002,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/ostk
OXLC,Oxford Lane Capital Corp.,119854262.6,2011,n/a,n/a,http://www.nasdaq.com/symbol/oxlc
OXLCO,Oxford Lane Capital Corp.,0,n/a,n/a,n/a,http://www.nasdaq.com/symbol/oxlco
OXLCP,Oxford Lane Capital Corp.,0,n/a,n/a,n/a,http://www.nasdaq.com/symbol/oxlcp
OXGN,"OXiGENE, Inc.",9111735.36,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/oxgn
OXBT,"Oxygen Biotherapeutics, Inc.",38117205,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/oxbt
PFIN,"P & F Industries, Inc.",28300235.3,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/pfin
PTSI,"P.A.M. Transportation Services, Inc.",156534072.5,1986,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/ptsi
PCAR,PACCAR Inc.,20115960044,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/pcar
PACR,"Pacer International, Inc.",285434023.4,1986,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/pacr
PACB,"Pacific Biosciences of California, Inc.",258391393.9,2010,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/pacb
PCBK,Pacific Continental Corporation (Ore),234872735.6,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/pcbk
PEIX,"Pacific Ethanol, Inc.",39745790,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/peix
PMBC,Pacific Mercantile Bancorp,116271537.2,2000,Finance,Major Banks,http://www.nasdaq.com/symbol/pmbc
PPBI,Pacific Premier Bancorp Inc,235151332.8,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ppbi
PSUN,"Pacific Sunwear of California, Inc.",172100195.7,1993,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/psun
